product,brand,product_code,price,inward_date,dispatch_date,quantity_sold,sales,lap_customer_id,lap_customer_name,customer_location,region,processor_specification,ram,rom,ssd,stock_in_inventory
0,4,12506,6595,2024-06-22,2023-07-26,2,298362,1378,1378,9793,1,6,32,512,256,10
0,5,13139,22232,2023-11-13,2024-01-13,2,17876,1379,1379,5133,0,7,12,256,512,12
0,0,2131,3140,2024-06-04,2024-05-03,2,246958,1380,1380,9404,4,6,4,512,512,42
0,8,8977,12234,2023-05-06,2024-10-20,9,1724427,1381,1381,1065,2,1,32,256,2028,23
0,1,19959,8336,2023-08-15,2023-12-21,3,485535,1381,1381,3277,0,4,8,512,512,55
0,4,5794,728,2024-05-29,2025-01-04,6,631716,1382,1382,9259,0,1,16,256,1028,24
0,7,9195,4406,2025-01-08,2023-10-04,2,265824,1383,1383,14109,1,7,6,1028,2028,44
0,2,7026,4750,2024-02-08,2024-09-30,6,813066,1384,1384,6968,2,1,32,1028,256,48
0,1,2267,17916,2023-05-30,2024-03-20,7,397649,1385,1385,1619,1,4,32,128,256,17
0,5,10675,15471,2023-12-31,2024-01-23,7,263326,1386,1386,6166,4,3,12,256,2028,34
0,1,22388,11319,2023-04-22,2024-01-04,8,147712,1387,1387,787,1,5,4,512,512,21
0,6,13151,9748,2023-06-15,2024-03-14,2,345452,1387,1387,1893,3,5,4,1028,2028,31
0,0,21850,7920,2024-02-28,2024-06-02,7,1110851,1388,1388,7338,1,3,8,1028,512,53
0,4,7921,22289,2025-03-19,2024-01-17,3,269385,1389,1389,15617,3,7,16,128,256,6
0,2,10708,8843,2024-10-30,2024-05-18,5,828525,1390,1390,12567,2,7,12,512,256,51
0,8,18036,10773,2024-06-02,2024-01-11,9,1624680,1391,1391,9372,3,6,4,1028,256,38
0,0,1990,734,2023-09-06,2024-01-05,10,1053210,1392,1392,3808,4,0,12,128,512,21
0,3,23877,3145,2024-12-04,2023-06-08,9,1111797,1393,1393,13273,2,3,8,512,1028,14
0,4,4450,19679,2023-06-09,2024-05-12,3,209583,1394,1394,1799,1,0,6,256,256,13
0,0,18801,12155,2025-01-20,2024-05-21,6,1146246,1394,1394,14369,3,3,8,512,256,8
0,2,16053,9218,2025-02-19,2023-10-25,9,1516509,1395,1395,15038,0,1,6,64,2028,43
0,6,10001,7067,2023-09-20,2023-04-17,10,152430,1396,1396,4140,1,6,12,64,1028,15
0,2,17989,5625,2024-03-08,2024-05-13,8,1134664,1397,1397,7539,0,7,12,1028,2028,1
0,4,14027,8782,2023-11-19,2024-07-22,2,33054,1398,1398,5250,3,3,4,512,256,45
0,1,1658,2790,2023-12-15,2024-02-27,4,48344,1398,1398,5822,0,6,4,128,2028,39
0,1,2978,18593,2023-09-30,2023-05-20,6,370764,1399,1399,4404,0,2,8,256,2028,39
0,6,18569,1440,2023-06-18,2024-06-27,3,331704,1400,1400,1976,4,7,4,128,1028,17
0,2,13166,1030,2023-12-07,2025-03-29,2,215216,1401,1401,5658,3,4,6,256,1028,19
0,4,14684,6645,2025-01-13,2024-09-06,2,29904,1402,1402,14213,0,4,4,256,512,41
0,1,8297,2331,2024-07-26,2023-08-07,9,1055799,1403,1403,10589,4,1,12,512,256,35
0,2,5643,10417,2023-09-26,2025-04-06,6,1068234,1404,1404,4304,3,7,32,1028,256,36
0,6,13609,806,2024-11-15,2023-04-11,8,84768,1405,1405,12884,3,4,4,256,512,16
0,3,11802,5906,2023-09-04,2024-04-12,5,719200,1406,1406,3759,2,1,8,512,512,17
0,4,18436,658,2023-05-04,2023-09-20,7,73339,1407,1407,1013,3,7,32,512,256,26
0,7,4095,4815,2023-11-16,2024-12-08,6,815526,1407,1407,5184,2,1,12,256,2028,58
0,1,11487,948,2024-02-22,2023-10-05,10,1070320,1407,1407,7236,1,4,32,64,2028,34
0,0,23016,7710,2024-08-30,2024-09-26,10,1571800,1407,1407,11284,3,7,32,128,256,50
0,0,13871,12202,2023-08-15,2024-05-05,8,1531008,1408,1408,3273,2,4,12,512,512,36
0,5,5516,21022,2024-03-25,2024-12-07,9,720909,1409,1409,7909,4,5,4,128,1028,10
0,0,24482,22859,2024-07-19,2025-02-13,3,28353,1410,1410,10442,0,4,32,1028,2028,47
0,3,20645,483,2023-12-16,2025-03-17,10,1035580,1411,1411,5841,0,6,4,128,256,31
0,4,12329,20813,2025-01-23,2024-12-28,6,469788,1411,1411,14436,4,7,8,512,2028,29
0,1,23446,12562,2023-05-29,2023-10-08,3,582267,1412,1412,1589,0,4,8,512,2028,51
0,8,1342,727,2024-10-24,2024-08-31,7,736946,1412,1412,12414,3,4,6,64,256,48
0,4,6033,5199,2023-08-24,2025-01-28,4,554152,1413,1413,3482,4,3,6,1028,512,13
0,6,11355,19303,2024-09-26,2023-10-04,4,268352,1414,1414,11861,4,3,32,1028,256,58
0,8,2675,12977,2023-05-22,2023-05-26,6,1183500,1415,1415,1417,2,0,16,512,1028,16
0,0,12700,10893,2023-10-23,2025-03-05,9,163368,1416,1416,4762,4,5,12,128,1028,55
0,0,21519,4986,2023-12-01,2024-11-13,2,274142,1417,1417,5548,0,1,32,512,512,18
0,1,10308,21767,2024-08-30,2024-03-19,10,858000,1417,1417,11286,2,7,4,64,2028,54
0,1,13548,16051,2024-06-04,2024-10-02,1,42133,1418,1418,9399,1,5,6,1028,512,23
0,0,20654,13136,2024-03-13,2024-07-13,6,1190916,1419,1419,7658,3,3,32,64,256,26
0,2,21424,10864,2025-02-04,2023-04-03,2,362402,1420,1420,14733,4,2,32,1028,2028,12
0,6,11617,17666,2024-02-02,2023-06-07,6,329802,1421,1421,6878,0,4,8,64,1028,7
0,8,11482,4081,2024-06-03,2024-01-27,4,521620,1422,1422,9379,4,3,32,512,1028,13
0,3,14000,1359,2024-09-16,2024-09-28,7,770357,1422,1422,11700,1,1,32,1028,2028,21
0,2,8057,12491,2025-01-29,2024-08-23,3,580566,1422,1422,14586,0,3,32,512,512,34
0,6,8735,20729,2024-02-02,2023-11-27,7,543592,1423,1423,6884,2,4,8,128,256,60
0,2,23169,20266,2023-11-06,2023-11-15,3,222879,1424,1424,4979,1,2,16,1028,512,36
0,1,592,15874,2024-04-18,2024-12-29,10,408700,1425,1425,8368,3,2,12,128,256,32
0,5,22729,18553,2023-10-19,2025-01-24,4,246232,1426,1426,4719,3,1,8,512,256,22
0,2,13583,13521,2023-10-21,2023-10-16,7,149667,1427,1427,4752,4,4,6,64,2028,24
0,6,17366,20926,2023-12-10,2023-06-24,2,158518,1428,1428,5743,4,2,16,64,2028,50
0,2,18742,10765,2024-03-30,2024-04-18,6,108294,1429,1429,8001,1,2,32,1028,1028,3
0,1,13613,5975,2025-03-12,2023-09-29,6,866478,1430,1430,15483,0,0,16,1028,512,24
0,8,17719,7988,2024-11-13,2024-10-14,5,796380,1431,1431,12840,1,0,8,256,256,15
0,6,3150,13423,2024-04-02,2024-10-24,9,184977,1432,1432,8058,0,1,6,64,512,23
0,1,13966,9079,2023-06-19,2024-12-01,10,1675090,1433,1433,1985,1,3,6,128,1028,19
0,4,4142,16637,2023-08-26,2023-08-19,6,280692,1434,1434,3540,3,7,12,1028,256,25
0,6,23286,3414,2024-11-19,2024-01-02,8,1003952,1435,1435,12956,4,5,4,256,1028,31
0,2,22424,5598,2025-01-01,2024-06-05,9,1274904,1436,1436,13921,4,4,8,128,512,2
0,0,10222,14214,2024-05-22,2024-08-16,9,244170,1437,1437,9121,1,1,6,64,512,49
0,1,22640,20938,2024-06-30,2024-10-14,3,238176,1438,1438,10005,1,1,32,1028,1028,4
0,1,22738,14970,2023-07-30,2024-06-03,3,100107,1439,1439,2919,0,0,6,1028,2028,5
0,1,13198,19445,2024-01-26,2025-01-29,9,613062,1440,1440,6711,1,2,12,64,512,38
0,0,15490,1391,2025-02-22,2025-04-06,8,882176,1441,1441,15098,0,5,6,256,512,45
0,8,21632,17484,2024-03-13,2025-04-19,7,375116,1442,1442,7664,4,5,12,1028,1028,59
0,8,3808,16037,2024-07-20,2024-01-09,9,378441,1443,1443,10470,2,6,4,256,1028,47
0,1,9456,15000,2024-04-28,2025-03-08,1,33631,1444,1444,8598,1,6,6,128,256,56
0,1,12853,8370,2024-05-12,2023-05-18,7,113456,1445,1445,8896,2,5,8,512,256,52
0,0,17568,19772,2023-10-18,2023-07-14,5,35270,1446,1446,4693,1,0,12,512,512,14
0,0,6229,5814,2024-04-15,2025-04-11,3,429468,1447,1447,8307,3,0,12,256,2028,33
0,8,6951,10094,2023-04-30,2023-10-20,5,876805,1448,1448,950,4,6,4,256,512,9
0,6,21822,12593,2023-05-24,2023-11-17,10,194350,1448,1448,1445,4,1,8,1028,512,51
0,1,17059,3946,2025-01-16,2023-07-12,8,1035928,1449,1449,14279,4,1,8,64,512,3
0,1,11884,15918,2024-09-06,2024-04-26,8,329536,1450,1450,11478,3,3,32,256,1028,35
0,6,19288,22530,2023-07-15,2025-02-02,3,275385,1451,1451,2610,4,7,6,1028,256,22
0,7,7002,12650,2024-12-06,2024-03-08,1,194758,1452,1452,13333,0,2,32,256,512,15
0,1,20591,21726,2023-07-04,2024-02-28,3,256131,1453,1453,2355,3,6,4,256,512,44
0,5,16918,7443,2023-11-30,2024-07-23,7,1086253,1454,1454,5536,0,2,32,64,256,42
0,4,8605,21166,2023-11-24,2024-08-20,2,162484,1455,1455,5378,1,4,12,256,1028,57
0,0,17183,3949,2023-11-28,2025-01-13,2,259032,1455,1455,5496,1,6,16,1028,512,13
0,0,18280,2184,2024-10-28,2023-08-02,5,581195,1456,1456,12521,3,2,32,256,256,30
0,1,4714,1709,2025-03-09,2024-09-13,10,1126930,1457,1457,15448,1,0,6,512,1028,48
0,6,8049,1772,2024-11-25,2024-10-06,5,565795,1458,1458,13100,1,4,8,1028,512,39
0,1,8287,13478,2024-11-29,2025-02-28,10,209330,1459,1459,13187,1,6,4,1028,1028,34
0,8,733,2475,2024-01-06,2023-06-04,9,1064601,1460,1460,6266,4,2,4,256,1028,50
0,1,5574,12104,2023-05-20,2024-05-25,1,19062,1461,1461,1382,4,5,6,64,512,32
0,6,24904,16456,2023-11-21,2024-08-07,9,407511,1462,1462,5323,3,2,12,512,1028,13
0,0,16892,15215,2023-09-03,2024-12-18,8,283968,1463,1463,3716,3,2,6,128,2028,49
0,3,7536,15949,2023-11-25,2023-04-25,1,41436,1464,1464,5395,3,7,32,512,2028,17
0,6,24096,6069,2024-06-11,2023-05-31,10,1451160,1465,1465,9532,2,6,4,64,1028,58
0,0,18059,16961,2024-05-08,2024-04-04,10,494810,1466,1466,8804,3,7,4,64,512,36
0,7,24355,18551,2023-10-28,2024-12-18,9,553923,1467,1467,4811,0,0,4,128,256,36
0,4,15783,4801,2023-04-04,2025-04-29,9,1222497,1468,1468,301,4,0,16,128,512,59
0,4,9275,20181,2023-11-10,2025-04-26,6,442086,1469,1469,5080,3,4,4,128,256,38
0,1,915,9666,2024-10-26,2024-05-17,9,1548693,1470,1470,12468,2,4,32,64,512,58
0,2,6184,12600,2025-01-12,2023-10-26,5,972005,1471,1471,14184,3,0,32,1028,2028,58
0,1,23628,19144,2023-09-21,2023-09-26,4,263516,1472,1472,4147,3,7,32,64,2028,9
0,5,9733,21962,2023-06-17,2025-01-11,1,87308,1473,1473,1946,4,6,4,128,512,27
0,3,3624,1752,2023-12-07,2024-06-27,3,339015,1474,1474,5678,0,3,16,256,256,11
0,5,4605,1708,2024-09-20,2025-02-03,4,450732,1475,1475,11735,1,3,16,512,2028,41
0,4,9839,14499,2024-06-28,2024-02-14,7,207088,1476,1476,9961,3,3,12,64,2028,17
0,1,19090,1627,2024-06-22,2023-08-31,6,67188,1477,1477,9793,4,7,8,256,256,7
0,8,8639,7999,2025-01-15,2023-12-09,8,1274784,1477,1477,14256,0,5,16,512,1028,35
0,5,21967,22960,2024-04-28,2023-10-25,5,476470,1478,1478,8597,1,2,6,512,1028,29
0,5,22605,19452,2024-09-20,2025-02-08,8,54528,1479,1479,11747,1,0,12,128,2028,46
0,0,17881,21239,2024-03-31,2023-08-04,7,572642,1480,1480,8025,2,5,4,64,2028,8
0,2,14146,10249,2024-09-15,2024-08-19,3,529773,1481,1481,11671,4,6,4,128,512,56
0,8,14247,6639,2023-06-22,2025-02-12,1,149481,1482,1482,2066,2,5,16,128,512,46
0,6,16258,16407,2024-04-10,2023-06-09,1,44973,1483,1483,8221,0,7,12,512,256,48
0,4,23580,22093,2023-06-29,2023-05-08,5,441215,1484,1484,2234,3,3,4,64,2028,20
0,1,24730,782,2024-10-17,2024-10-12,1,105751,1485,1485,12300,2,3,32,64,512,34
0,1,22545,21677,2024-07-12,2023-10-12,2,170128,1486,1486,10285,1,1,12,512,512,39
0,1,8331,12032,2024-04-17,2025-01-14,2,380208,1487,1487,8366,2,5,32,512,2028,16
0,0,16671,2479,2024-04-02,2024-09-26,8,946448,1488,1488,8055,1,0,12,1028,256,19
0,4,16845,8705,2023-11-17,2024-03-14,8,1318008,1489,1489,5188,3,5,32,512,256,1
0,4,17291,3991,2024-02-18,2024-11-07,6,778884,1490,1490,7200,1,2,16,512,2028,48
0,0,3305,19940,2024-08-28,2024-10-04,9,646380,1491,1491,11246,4,6,12,256,512,24
0,3,10159,15850,2023-09-24,2024-08-15,2,81394,1492,1492,4247,3,7,16,1028,256,23
0,4,17138,17425,2023-03-24,2024-02-11,2,106270,1493,1493,85,4,7,16,64,512,1
0,1,22724,3775,2024-05-05,2025-01-02,6,769902,1494,1494,8741,1,3,4,1028,2028,21
0,4,24725,19107,2024-10-26,2024-05-11,2,131144,1495,1495,12473,2,3,6,1028,256,23
0,4,2769,18214,2023-09-15,2024-05-14,6,354150,1496,1496,4019,3,3,4,128,512,6
0,6,8261,8562,2024-03-22,2024-02-23,8,1308304,1497,1497,7856,2,3,6,64,2028,46
0,5,6452,11591,2023-09-25,2025-03-09,3,560427,1498,1498,4270,2,5,12,64,1028,57
0,3,7305,17727,2024-02-14,2025-03-03,1,55411,1499,1499,7139,3,2,32,512,256,9
0,4,9795,15953,2024-12-30,2024-09-24,8,331712,1500,1500,13859,4,3,4,256,2028,20
0,5,15781,12483,2024-02-10,2024-02-28,4,773844,1501,1501,6996,2,0,32,128,1028,47
0,6,2497,1775,2023-07-19,2024-08-20,10,1131960,1502,1502,2690,2,3,32,512,256,29
0,6,6833,15506,2023-10-15,2024-03-23,3,113967,1503,1503,4646,0,4,4,512,2028,11
0,1,24213,10803,2024-04-12,2023-04-14,4,722968,1503,1503,8273,3,2,4,1028,256,17
0,0,5622,17872,2024-03-26,2024-10-23,6,338898,1504,1504,7922,1,6,8,1028,2028,22
0,6,1569,5816,2024-09-11,2023-12-22,3,429504,1505,1505,11578,4,5,6,64,2028,17
0,0,8265,3882,2024-11-01,2024-10-09,1,128985,1506,1506,12611,1,1,8,1028,256,27
0,6,5201,21312,2023-04-12,2025-01-14,3,247098,1507,1507,473,1,5,16,64,2028,31
0,4,7829,2593,2024-01-14,2024-10-08,1,11930,1508,1508,6469,3,1,16,256,512,28
0,2,15350,20443,2023-07-28,2025-02-02,2,151150,1509,1509,2874,3,0,16,128,1028,58
0,8,23676,17908,2023-05-01,2023-06-10,6,340512,1510,1510,959,4,1,4,256,1028,52
0,8,10554,20535,2023-06-08,2024-06-09,3,228972,1510,1510,1792,1,0,4,64,512,20
0,3,18618,12003,2023-12-21,2025-02-04,3,569760,1510,1510,5925,3,2,4,256,1028,11
0,1,9295,10042,2023-05-13,2024-11-12,8,1400000,1511,1511,1243,1,3,8,512,1028,34
0,1,1750,13972,2024-02-27,2024-07-10,1,25126,1512,1512,7327,1,5,4,128,512,28
0,1,9556,3408,2023-08-29,2023-06-05,3,376338,1513,1513,3626,2,3,6,256,256,35
0,6,23362,15817,2024-09-15,2023-12-17,5,201975,1514,1514,11679,2,1,12,128,2028,25
0,1,3512,2246,2025-02-14,2024-11-29,1,116710,1514,1514,14913,1,1,16,64,256,51
0,0,3585,17515,2025-02-08,2024-02-04,8,430592,1515,1515,14788,3,5,16,64,1028,34
0,1,11312,20587,2023-06-12,2024-03-19,2,15338,1516,1516,1825,4,7,16,512,512,27
0,3,23127,2889,2023-11-07,2024-11-09,8,973288,1517,1517,5027,4,0,16,128,512,19
0,7,13288,10052,2024-11-27,2023-05-13,3,525252,1518,1518,13145,4,2,12,128,512,21
0,0,24411,4394,2023-12-21,2024-10-05,8,1062600,1519,1519,5925,3,0,4,1028,2028,29
0,1,3958,12606,2023-03-22,2023-06-17,10,1944380,1520,1520,39,3,6,12,128,1028,47
0,2,18019,3494,2023-12-14,2024-10-05,8,1008856,1521,1521,5802,3,0,12,512,1028,52
0,1,5559,10159,2024-07-30,2024-06-20,7,1230887,1521,1521,10673,4,1,4,256,256,41
0,0,3840,19732,2023-07-13,2023-05-31,8,561920,1522,1522,2567,0,3,32,1028,2028,4
0,5,10609,21640,2024-07-05,2025-01-07,9,762480,1523,1523,10123,1,0,4,1028,1028,50
0,8,7724,5238,2024-04-30,2024-12-10,9,1248876,1524,1524,8636,1,5,4,1028,512,47
0,2,9160,4984,2024-08-12,2024-03-02,5,685240,1525,1525,10938,0,4,8,64,2028,38
0,1,9683,5158,2023-12-12,2023-05-22,9,1244304,1526,1526,5775,1,1,8,128,256,44
0,6,18887,9109,2023-09-18,2024-10-01,6,1006416,1527,1527,4084,3,0,8,512,2028,19
0,7,6880,4931,2024-03-25,2024-03-15,2,273370,1528,1528,7898,4,1,32,512,256,47
0,8,19162,22214,2023-04-16,2024-12-22,1,89245,1529,1529,603,0,3,16,1028,512,53
0,4,4401,4345,2023-09-08,2023-08-24,5,662280,1529,1529,3852,2,6,12,512,2028,10
0,4,3769,9205,2024-07-20,2023-05-23,5,84225,1529,1529,10464,0,0,8,256,1028,10
0,2,2099,12515,2024-09-20,2024-10-12,10,1937360,1529,1529,11749,4,0,12,512,512,3
0,8,17360,19446,2024-02-26,2025-02-17,3,204372,1530,1530,7287,3,1,16,1028,1028,6
0,1,9538,370,2023-11-04,2024-06-17,5,513545,1531,1531,4945,4,7,8,512,256,9
0,2,15910,4405,2025-03-12,2024-10-25,1,13290,1532,1532,15483,0,5,32,128,1028,2
0,1,22893,15302,2024-11-04,2024-06-25,8,289776,1533,1533,12663,2,6,32,1028,2028,58
0,2,9333,20611,2023-11-14,2023-06-14,1,76813,1534,1534,5174,0,6,16,64,256,11
0,8,9657,22930,2023-09-26,2024-02-22,10,951310,1535,1535,4310,2,3,8,128,256,10
0,7,24853,2466,2025-02-20,2023-07-14,8,946096,1536,1536,15049,1,7,12,512,512,31
0,1,9247,5516,2024-12-22,2024-03-16,4,563896,1537,1537,13724,0,6,12,256,256,40
0,6,4237,1548,2024-01-24,2024-05-27,4,445536,1538,1538,6667,2,0,32,1028,1028,14
0,6,4217,22605,2023-07-03,2023-12-02,10,924020,1539,1539,2334,3,4,32,512,256,42
0,7,18868,8410,2025-01-25,2023-12-04,4,649812,1539,1539,14496,2,2,6,128,1028,5
0,6,18905,17289,2023-09-27,2024-02-26,8,416232,1540,1540,4348,4,5,6,128,2028,39
0,2,17940,774,2024-05-25,2025-03-31,10,1056640,1541,1541,9194,4,3,6,256,1028,35
0,4,5680,8672,2024-01-18,2023-08-06,7,1151038,1542,1542,6556,1,0,8,512,1028,31
0,1,23705,16269,2023-09-25,2024-07-23,4,175728,1543,1543,4268,0,1,16,1028,2028,8
0,4,23311,18680,2024-07-26,2025-01-09,1,62434,1544,1544,10585,1,2,12,64,2028,60
0,3,13415,667,2024-02-04,2024-09-27,10,1048320,1545,1545,6911,4,2,6,512,1028,38
0,6,4679,4125,2024-09-28,2024-04-01,6,784146,1546,1546,11907,4,4,12,1028,2028,26
0,4,15269,21857,2024-02-20,2023-06-13,5,432150,1547,1547,7205,3,3,6,256,256,13
0,8,24590,4112,2023-09-01,2023-05-30,2,261208,1548,1548,3680,1,1,12,1028,1028,48
0,8,14564,8980,2023-10-18,2023-04-22,2,33326,1549,1549,4699,2,6,32,512,256,15
0,2,8835,9098,2024-06-22,2024-02-28,8,1341360,1550,1550,9797,2,5,8,512,1028,28
0,1,2248,21747,2024-12-24,2024-01-03,8,684760,1550,1550,13749,0,1,32,256,512,38
0,4,14184,17810,2024-10-05,2024-02-15,2,112056,1551,1551,12042,4,0,12,64,512,33
0,1,4378,2940,2023-11-04,2024-10-31,1,122053,1552,1552,4934,4,1,32,64,512,48
0,7,196,22748,2024-06-23,2024-09-21,5,468150,1553,1553,9829,2,6,12,512,512,17
0,7,20141,268,2025-03-17,2023-12-17,5,509640,1554,1554,15573,0,5,8,128,2028,7
0,8,566,10550,2023-08-06,2024-02-29,9,1609902,1555,1555,3066,1,7,12,256,512,57
0,8,17994,18220,2023-10-16,2023-12-18,4,236208,1556,1556,4668,2,7,6,64,256,28
0,6,11077,20045,2023-06-01,2023-07-16,7,508718,1557,1557,1657,4,2,4,256,1028,49
0,4,21560,13214,2024-01-18,2024-12-19,9,1791342,1558,1558,6549,4,7,12,128,1028,16
0,1,16935,13416,2024-07-02,2024-04-13,9,184563,1559,1559,10063,2,0,6,64,1028,58
0,4,22574,11856,2023-07-06,2025-02-03,5,944340,1560,1560,2396,1,3,4,512,2028,44
0,7,18354,1721,2024-08-24,2024-11-18,2,225586,1561,1561,11170,2,0,4,512,256,9
0,1,12777,13353,2024-08-22,2024-02-20,7,1399979,1562,1562,11125,1,5,32,1028,256,10
0,2,10977,17857,2024-02-06,2024-10-21,1,56343,1563,1563,6939,3,0,8,1028,512,25
0,0,5512,17433,2024-08-09,2024-05-17,6,319068,1564,1564,10875,1,6,4,128,256,49
0,2,9056,6474,2024-04-24,2023-07-09,2,296598,1565,1565,8495,0,3,6,64,2028,26
0,5,1593,3015,2024-10-07,2024-04-05,10,1226290,1566,1566,12100,1,5,32,128,2028,50
0,4,23947,15553,2024-12-07,2023-11-27,3,115161,1567,1567,13364,0,6,32,512,2028,7
0,2,21795,15124,2024-09-23,2024-04-01,10,347310,1568,1568,11805,1,7,16,64,256,50
0,4,14850,4773,2024-09-03,2024-12-20,1,135621,1569,1569,11396,4,0,4,256,512,4
0,6,10260,11358,2024-08-03,2024-12-05,6,1110252,1570,1570,10753,2,2,32,128,2028,6
0,1,8435,21753,2024-05-06,2023-06-24,6,513996,1571,1571,8768,4,3,6,1028,1028,33
0,6,1973,2279,2024-01-07,2024-09-08,5,584725,1572,1572,6293,1,7,16,1028,2028,30
0,8,19999,13895,2023-09-15,2024-07-27,2,48918,1573,1573,4032,2,2,12,256,2028,6
0,5,13399,17540,2024-05-29,2024-09-14,4,216016,1574,1574,9275,3,2,16,128,2028,37
0,1,20252,20974,2024-11-23,2024-01-27,10,797170,1575,1575,13062,2,6,8,512,256,6
0,4,8565,16175,2023-04-08,2024-03-25,1,43142,1576,1576,388,4,0,16,1028,256,6
0,4,10263,19356,2024-03-26,2023-06-21,9,607338,1577,1577,7919,3,2,16,512,2028,41
0,8,9285,23111,2023-06-29,2024-10-27,5,482560,1578,1578,2232,0,5,6,256,2028,31
0,2,12232,18852,2024-10-30,2025-02-21,1,6385,1579,1579,12567,4,2,12,64,2028,13
0,6,16326,10493,2024-11-23,2023-07-11,2,357008,1580,1580,13045,2,3,12,64,256,7
0,2,12165,8050,2023-06-04,2024-04-20,6,958116,1581,1581,1727,1,2,6,64,512,32
0,5,6632,10974,2024-07-02,2024-11-22,10,1819920,1582,1582,10067,3,7,6,256,2028,4
0,6,21923,12222,2024-12-07,2023-11-25,3,574509,1583,1583,13353,4,0,12,128,1028,42
0,7,15329,11414,2023-10-01,2024-11-05,7,1297884,1584,1584,4423,3,4,6,256,1028,31
0,1,5493,8536,2023-07-12,2024-10-19,4,653376,1585,1585,2554,2,2,12,128,512,13
0,4,14266,12405,2024-04-25,2023-04-18,3,578760,1586,1586,8514,2,0,6,64,512,14
0,4,8215,9785,2024-05-15,2023-04-23,7,1211546,1587,1587,8968,4,5,6,64,2028,21
0,2,16277,1818,2023-04-15,2023-08-09,4,45416,1588,1588,576,4,2,32,1028,2028,49
0,0,8609,19080,2023-06-12,2024-03-10,6,392190,1589,1589,1825,1,7,12,128,512,30
0,2,11183,154,2024-11-27,2025-03-16,10,1010960,1589,1589,13119,2,3,16,128,2028,16
0,1,10972,20074,2024-03-28,2024-05-23,1,72913,1590,1590,7977,3,3,32,128,256,32
0,4,11756,19696,2024-03-11,2024-09-08,1,69983,1591,1591,7616,4,0,4,256,1028,51
0,5,21798,7049,2024-04-22,2023-12-03,3,456888,1591,1591,8449,3,5,12,1028,512,54
0,0,1912,8552,2024-03-14,2025-01-18,1,163454,1592,1592,7669,3,0,12,512,1028,15
0,5,12069,5727,2023-03-27,2023-08-05,5,712410,1593,1593,160,2,6,4,64,2028,34
0,1,15387,15462,2023-05-03,2024-01-01,4,150200,1594,1594,991,1,3,16,128,512,48
0,8,5704,4769,2023-07-13,2024-03-11,10,1356070,1594,1594,2559,0,7,32,256,256,4
0,6,8871,276,2024-05-14,2024-10-12,3,305949,1594,1594,8958,2,3,8,512,512,56
0,4,6731,4722,2024-10-15,2023-10-17,10,1353000,1594,1594,12294,4,7,6,64,512,44
0,8,17671,1493,2024-07-11,2024-11-10,9,999135,1595,1595,10279,2,4,4,64,256,21
0,7,4109,7564,2024-04-07,2023-09-30,3,468039,1596,1596,8173,2,7,16,256,1028,48
0,8,23301,21990,2024-03-31,2023-08-19,10,875610,1597,1597,8025,2,3,12,64,1028,33
0,0,20613,15512,2023-09-11,2025-01-06,6,228210,1598,1598,3891,3,4,6,64,256,48
0,0,5101,19842,2025-03-04,2025-05-01,1,71068,1598,1598,15327,2,6,32,64,512,42
0,4,9201,16794,2025-01-22,2024-11-03,10,480920,1599,1599,14427,1,5,32,64,2028,40
0,1,5003,22622,2023-11-28,2023-08-21,3,277560,1600,1600,5499,2,3,6,256,512,40
0,6,17943,12004,2023-10-27,2024-12-15,9,1709325,1601,1601,4800,1,0,16,256,1028,42
0,7,9038,15539,2024-11-18,2025-01-15,8,306208,1602,1602,12933,2,3,12,512,256,59
0,4,14227,2280,2025-03-18,2023-07-07,7,818629,1602,1602,15585,2,7,16,512,512,23
0,1,9882,2570,2024-06-27,2025-01-21,9,1072431,1603,1603,9929,1,6,16,128,256,33
0,8,11875,1316,2024-02-05,2023-09-26,3,32934,1604,1604,6928,0,0,16,512,1028,35
0,0,12929,11945,2024-01-11,2023-07-25,8,1516176,1605,1605,6392,4,7,32,64,256,33
0,4,4872,1082,2023-12-28,2025-01-27,7,756056,1606,1606,6091,2,7,12,256,1028,38
0,2,18896,8363,2023-04-20,2024-04-02,10,1620210,1607,1607,722,3,2,12,256,256,56
0,2,15939,15852,2025-01-08,2023-10-13,9,366381,1607,1607,14103,1,0,16,128,256,10
0,1,15468,9130,2024-03-22,2024-01-20,10,1678990,1608,1608,7854,1,7,4,128,1028,46
0,4,19404,15419,2024-01-03,2023-12-14,5,186340,1609,1609,6219,1,2,12,1028,512,30
0,2,10845,15709,2023-10-05,2023-06-29,8,316096,1610,1610,4471,4,2,16,256,512,28
0,8,9705,17055,2024-04-15,2024-05-09,1,50263,1610,1610,8308,1,0,6,128,2028,56
0,4,22199,1119,2025-01-04,2024-04-18,6,649464,1610,1610,13989,4,3,16,64,256,25
0,1,7526,4507,2024-07-18,2024-04-29,9,1203246,1611,1611,10436,2,1,32,256,256,11
0,0,107,3169,2024-09-12,2023-06-20,6,742104,1612,1612,11602,3,3,32,256,256,21
0,7,14423,4182,2024-07-03,2025-04-02,6,786780,1613,1613,10078,2,4,16,1028,2028,43
0,1,22656,20803,2023-07-22,2023-07-09,8,625688,1614,1614,2747,0,1,6,128,1028,52
0,0,15970,7025,2024-11-04,2023-12-19,5,760795,1615,1615,12671,3,6,8,256,256,20
0,6,20789,19122,2025-01-14,2023-09-29,10,657080,1616,1616,14222,4,5,32,128,512,38
